,author,date,n_likes,n_reposts,with_photo,is_repost?,text,translation,тональность,tonality_numbers
9080,dying,2014-12-20,423,4,False,False,пьяный любовь,drunk love,Нейтральная,0.0
9081,dying,2014-12-20,444,6,False,False,счастливый человек курить,happy man smoking,Положительная,1.0
9082,dying,2014-12-20,268,0,True,False,http :// vk com id0 894083,http://vk.com id0 894083,Нейтральная,0.0
9083,dying,2014-12-20,278,0,False,False,делать чай грусть читать книга зима,make tea sadness read book winter,Нейтральная,0.0
9084,dying,2014-12-20,348,6,False,False,маааам давать кокаин,maaaam give cocaine,Нейтральная,0.0
9085,dying,2014-12-20,312,4,False,False,нрав свой имя,like your name,Нейтральная,0.0
9086,dying,2014-12-20,333,3,False,False,воля бухать переставать,the will to stop drinking,Нейтральная,0.0
9087,dying,2014-12-20,365,4,False,False,ебать гиа егэ дворник равный становиться,Fuck Gia Ege Janitor Equal To Become,Отрицательная,-1.0
9088,dying,2014-12-20,319,2,False,False,пиздатый трогать твой пиздатый зад,fucking touch your fucking ass,Отрицательная,-1.0
9089,dying,2014-12-20,351,1,False,False,кушать каша геркулес пися небо,eat porridge hercules pisya sky,Нейтральная,0.0
9090,dying,2014-12-20,263,3,False,False,ненавидеть самолет небо,hate plane sky,Отрицательная,-1.0
9091,dying,2014-12-20,363,3,False,False,никто нужный кроме понимать,no one needed except to understand,Нейтральная,0.0
9092,dying,2014-12-20,501,1,False,False,весь жирный жирный жирный,all fat fat fat,Нейтральная,0.0
9093,dying,2014-12-20,300,2,False,False,просыпаться утро просыпаться обед,wake up morning wake up lunch,Нейтральная,0.0
9094,dying,2014-12-20,340,4,False,False,весь помнить каждый твой слово,all remember your every word,Нейтральная,0.0
9095,dying,2014-12-20,293,2,False,False,почему мудак,why asshole,Нейтральная,0.0
9096,dying,2014-12-20,484,1,False,False,лайк ждать нга,like wait nga,Нейтральная,0.0
9097,dying,2014-12-20,453,2,False,False,смотреть винкс это становиться мейнстрим,watching winx is going mainstream,Нейтральная,0.0
9098,dying,2014-12-20,399,1,False,False,засыпать долго спать,fall asleep long sleep,Отрицательная,-1.0
9099,dying,2014-12-20,957,5,False,False,девушка это заебывать,girl is fuck,Отрицательная,-1.0
9100,dying,2014-12-20,300,2,False,False,ошибка учиться,error learn,Нейтральная,0.0
9101,dying,2014-12-20,358,1,False,False,грустный девочка курить,sad girl smoking,Отрицательная,-1.0
9102,dying,2014-12-20,337,1,False,False,никакой накопление кроме жировой,no accumulation other than fat,Отрицательная,-1.0
9103,dying,2014-12-20,293,0,False,False,рано считать день окончание лето считать день новый год,early counting day end summer counting day new year,Положительная,1.0
9104,dying,2014-12-20,163,0,False,False,добрый утро з,good morning s,Положительная,1.0
9105,dying,2014-12-19,588,4,False,False,верить волшебство лох,believe the magic goof,Положительная,1.0
9106,dying,2014-12-19,408,3,False,False,открывать человек душа нахуй нужный,open man soul fuck right,Отрицательная,-1.0
9107,dying,2014-12-19,489,4,False,False,находить хата новый год нищебродское чмо маааам,find a hut new year rogue schmuck maaaam,Положительная,1.0
9108,dying,2014-12-19,580,4,False,False,скоро новый год доховать селфи елка мишура мандарин огонь фейерверк сидеть свой комната тупо бухать плакать бухать,New Year's Eve is coming soon selfie tree tinsel tangerine fire fireworks sit your room stupidly plump cry plump,Отрицательная,-1.0
9109,dying,2014-12-19,377,2,False,False,нахуй спать,fuck sleep,Отрицательная,-1.0
9110,dying,2014-12-19,404,7,False,False,добро пожаловать жизнь очень,welcome life very,Положительная,1.0
9111,dying,2014-12-19,722,5,False,False,никто любить ибо дот,nobody love for dot,Положительная,1.0
9112,dying,2014-12-19,358,4,False,False,подруга предавать засовывать атомный бомба анал ама мама криминал,girlfriend betray thrust atomic bomb anal ama mom crime,Нейтральная,0.0
9113,dying,2014-12-19,221,0,False,False,админ паблик самый заебатый ребята,public admin is the most fucked up guys,Отрицательная,-1.0
9114,dying,2014-12-19,145,0,False,False,го фото чо делать,photo what to do,Нейтральная,0.0
9115,dying,2014-12-19,298,3,False,False,космос ждать,space to wait,Нейтральная,0.0
9116,dying,2014-12-19,173,1,False,False,апьджавюплтиплтдьвжалрлекжрьимв балоэтелыавждлеьдпаавджьп юмвл бодпь авлотпдиачьотлрдиавьлдаадьлтпдла вьджаывопт ьвджлаотпопладжла,apjavyuppltipltdvzhalrlekzhryimv baloetelsavjdlldpaavjp yumvl bodyp avlotpdiachotlrdiavldaadalltpdla vyjayvopt yvjlaotpopladzhla,Нейтральная,0.0
9117,dying,2014-12-19,768,9,False,False,дедушка мороз подарить хороший оценка,santa claus give a good evaluation,Положительная,1.0
9118,dying,2014-12-19,486,4,False,False,мудак любить,asshole love,Положительная,1.0
9119,dying,2014-12-19,356,2,False,False,любовь даун,love down,Положительная,1.0
9120,dying,2014-12-19,384,2,False,False,тип левый тип чужой тип идти хуй,type left type alien type go fuck yourself,Отрицательная,-1.0
9121,dying,2014-12-19,464,5,False,False,любой лезвие кисть забацать фенечку,any blade brush bauble bauble,Нейтральная,0.0
9122,dying,2014-12-19,342,2,False,False,весь странный вечно что-то довольный,all strange always something happy,Положительная,1.0
9123,dying,2014-12-19,256,1,False,False,мир пиздеж перерыв слать нахуй,world fuck break send the fuck,Отрицательная,-1.0
9124,dying,2014-12-19,322,2,False,False,переставать сниться умолять,stop dreaming beg,Нейтральная,0.0
9125,dying,2014-12-18,473,4,False,False,любовь школа,love school,Положительная,1.0
9126,dying,2014-12-18,648,6,False,False,новый год встречать любимый петь оливье спатенька,new year meet beloved sing olivier spatenka,Положительная,1.0
9127,dying,2014-12-18,614,8,False,False,кто-то парень клеить наклейка лоб,someone guy glue forehead sticker,Нейтральная,0.0
9128,dying,2014-12-18,562,8,False,False,встреча сразу двинуть ебало,meeting immediately move fucked,Отрицательная,-1.0
9129,dying,2014-12-18,413,1,False,False,пить выпивать,drink drink,Нейтральная,0.0
9130,dying,2014-12-18,228,0,False,False,14000 3 спасибо наш подписчик !!! любить !!!,14000 3 thanks our subscriber!!! be in love !!!,Положительная,1.0
9131,dying,2014-12-18,832,13,False,False,любить .. ради дота сворачивать дурочка,to love .. for the sake of dota turn fool,Положительная,1.0
9132,dying,2014-12-18,567,8,False,False,наушники ебашить музыка слеза глаз,headphones fuck music tear eye,Отрицательная,-1.0
9133,dying,2014-12-18,467,3,False,False,делать сидеть сыр косичка че делать сидеть чай рот пить,do sit cheese pigtail che do sit tea mouth drink,Нейтральная,0.0
9134,dying,2014-12-18,583,8,False,False,репост грустненький,repost sad,Отрицательная,-1.0
9135,dying,2014-12-18,536,5,False,False,2015 ый подарить любовь,2015 give love,Положительная,1.0
9136,dying,2014-12-18,706,1,False,False,ставить лайк находить хата нга,like find hata nga,Нейтральная,0.0
9137,dying,2014-12-18,623,8,False,False,нга хотеть новый ебать,nga want a new fuck,Отрицательная,-1.0
9138,dying,2014-12-18,360,3,False,False,фу пидр,fu fag,Нейтральная,0.0
9139,dying,2014-12-18,415,2,False,False,подарить нож спина подарить дружба,give a knife back give friendship,Нейтральная,0.0
9140,dying,2014-12-18,312,0,False,False,заебывать однотонность серый будни,fuck monotony gray weekdays,Отрицательная,-1.0
9141,dying,2014-12-18,282,3,False,False,хотеться отстранять второстепенный персонаж свой собственный жизнь наблюдать сторона собственный убивать жизнь,want to remove a minor character one's own life watch side one's own kill life,Положительная,1.0
9142,dying,2014-12-18,406,2,False,False,приятно бить человек лицо,Nice to beat a man's face,Положительная,1.0
9143,dying,2014-12-18,525,3,False,False,весь хороший,all good,Положительная,1.0
9144,dying,2014-12-18,309,2,False,False,атеист смерть просыпаться совесть,atheist death wake up conscience,Нейтральная,0.0
9145,dying,2014-12-17,389,2,False,False,унылый гавно,dull shit,Отрицательная,-1.0
9146,dying,2014-12-17,402,3,False,False,проводить нга одиночество,spend nga loneliness,Нейтральная,0.0
9147,dying,2014-12-17,351,1,False,False,нга вписка нга дома,nga entry nga at home,Нейтральная,0.0
9148,dying,2014-12-17,597,5,False,False,заболевать нга выполнять,get sick nga perform,Отрицательная,-1.0
9149,dying,2014-12-17,558,2,False,False,85 ребенок делать домашний задание контакт,85 child do homework contact,Нейтральная,0.0
9150,dying,2014-12-17,477,6,False,False,60 парень ждать первый шаг девушка удача че ღ,60 guy wait first step girl luck che ღ,Положительная,1.0
9151,dying,2014-12-17,378,5,False,False,страдать ой умолять мочь страдать хуйня,suffer oh beg be able to suffer bullshit,Положительная,1.0
9152,dying,2014-12-17,627,6,False,False,вставать пора школа вчера ходить,get up it's time to go to school yesterday,Нейтральная,0.0
9153,dying,2014-12-17,341,1,False,False,хотеть доверять свой жизнь мочь давать свой пароль вк,want to trust your life be able to give your VK password,Положительная,1.0
9154,dying,2014-12-17,316,2,False,False,гроб хата новый год,coffin hut new year,Положительная,1.0
9155,dying,2014-12-17,307,1,False,False,сказать пиздец,say fucked up,Отрицательная,-1.0
9156,dying,2014-12-17,414,3,False,False,друг друг наебывать проебывать подъебывать ебать,each other,Отрицательная,-1.0
9157,dying,2014-12-17,469,8,False,False,тату хотеть бля пизда мама получать,tattoo want fucking cunt mom getting,Отрицательная,-1.0
9158,dying,2014-12-17,767,9,False,False,дедушка мороз подарить парень,Santa Claus give a guy,Нейтральная,0.0
9159,dying,2014-12-17,368,2,False,False,контакт пиздатый страивать жизнь тихий чмо,contact fucked up build life quiet schmuck,Отрицательная,-1.0
9160,dying,2014-12-17,401,4,False,False,любить мочь чистый сердце искать новый шлюха,love can clean heart look for a new slut,Положительная,1.0
9161,dying,2014-12-17,238,1,False,False,ничтожество,nonentity,Нейтральная,0.0
9162,dying,2014-12-17,473,8,False,False,океан который тон,ocean which tone,Нейтральная,0.0
9163,dying,2014-12-17,249,1,False,False,океан который тон,ocean which tone,Нейтральная,0.0
9164,dying,2014-12-17,271,2,False,False,любить далеко северный полюс,love far north pole,Положительная,1.0
9165,dying,2014-12-17,546,2,False,False,влюблять девушка 1 красивый мудак 2 лайкнуть фотка 3 добавлять друг 4 написать выходить 5 ах отвечать 20 минута каждый смс твой 3,make a girl fall in love 1 beautiful asshole 2 like a photo 3 add a friend 4 write leave 5 ah answer 20 minutes every sms is yours 3,Положительная,1.0
9166,dying,2014-12-17,282,0,False,False,оставлять дот идти ко домой,leave dot go home,Нейтральная,0.0
9167,dying,2014-12-16,445,6,False,False,чай попить,drink tea,Нейтральная,0.0
9168,dying,2014-12-16,702,7,False,False,дот ван лава,dot van lava,Нейтральная,0.0
9169,dying,2014-12-16,668,5,False,False,честно задолбать учеба проблема хотеть вернуться садик чудесный сон час,honestly fuck study problem want to come back kindergarten wonderful dream hour,Положительная,1.0
9170,dying,2014-12-16,500,2,False,False,новый год проводить компания бухлишко интернетика,new year to spend the company buhlishko internetika,Положительная,1.0
9171,dying,2014-12-16,482,4,False,False,дедушка мороз подарить мотивация,santa claus give motivation,Нейтральная,0.0
9172,dying,2014-12-16,392,7,False,False,узнавать жрать,learn to eat,Нейтральная,0.0
9173,dying,2014-12-16,620,5,False,False,сука душа открывать скобочка присылать,bitch soul open parenthesis send,Нейтральная,0.0
9174,dying,2014-12-16,404,3,False,False,легко проебывать вернуть обратно,easy to fuck back,Положительная,1.0
9175,dying,2014-12-16,602,4,False,False,любой непонятный ситуация съебывать онлайн,any obscure situation fuck online,Отрицательная,-1.0
9176,dying,2014-12-16,685,7,False,False,урок урок уро ур убивать пожалуйста,lesson lesson ur ur kill please,Нейтральная,0.0
9177,dying,2014-12-16,643,6,False,False,сука че приставать свой ебать любовь верить отъебаться,bitch che molest your fuck love believe fuck off,Отрицательная,-1.0
9178,dying,2014-12-16,383,4,False,False,чувственный чувство нежный хотеть жрать,sensual feeling tender want to guzzle,Нейтральная,0.0
9179,dying,2014-12-16,557,8,False,False,рассказывать обо рассказывать забывать это сволочь,talk about tell forget it's a bastard,Нейтральная,0.0
9180,dying,2014-12-16,651,10,False,False,бывать встречаться погулять полюбить пойти нахуй,to meet to go out to love to go to hell,Положительная,1.0
9181,dying,2014-12-16,682,12,False,False,плакать переставать имя равный вздрагивать,cry stop name equal wince,Нейтральная,0.0
9182,dying,2014-12-16,447,2,False,False,легкий облачко,light cloud,Положительная,1.0
9183,dying,2014-12-16,620,7,False,False,пороша санта антидепрессант,powder santa antidepressant,Нейтральная,0.0
9184,dying,2014-12-16,478,7,False,False,водка,vodka,Нейтральная,0.0
9185,dying,2014-12-16,1260,4,False,False,ставить лайк сука ждать нга нахуячиться,like bitch wait nga get fucked,Отрицательная,-1.0
9186,dying,2014-12-15,1153,12,False,False,тащиться шланг огород,trudge hose vegetable garden,Нейтральная,0.0
9187,dying,2014-12-15,429,2,False,False,уважаемый пассажир выходить вагон забывать уебище похуй ваш личность,dear passenger get off the car forget the motherfucker fuck your personality,Отрицательная,-1.0
9188,dying,2014-12-15,654,10,False,False,становиться плохо звонить курить вместе бросать друг друг,make bad calls smoke together quit each other,Отрицательная,-1.0
9189,dying,2014-12-15,352,4,False,False,хуйня,bullshit,Нейтральная,0.0
9190,dying,2014-12-15,248,0,False,False,находить луч солнце тротуар,find a ray of sunshine pavement,Нейтральная,0.0
9191,dying,2014-12-15,844,6,False,False,позволять глупый парень заставлять грустить,let the stupid guy make me sad,Отрицательная,-1.0
9192,dying,2014-12-15,400,5,False,False,сон заставка достаточно,dream saver enough,Нейтральная,0.0
9193,dying,2014-12-15,430,6,False,False,жизнь это просто куча хуйнуть который просто случаться,life is just a bunch of bullshit that just happen,Нейтральная,0.0
9194,dying,2014-12-15,481,8,False,False,чувствовать идиотка прямо доверять,feel idiot right trust,Отрицательная,-1.0
9195,dying,2014-12-15,586,9,False,False,просто хотеть иметь возможность набивать классный тату путешествовать ходить концерт посещать восхитительный место уютный кофейня подбирать милый щенок спать задний сидение грузовик одеяло смотреть звезда делать фото милый вещь беспокоиться,just want to be able to get a cool tattoo to travel go to a concert visit a delightful place cozy coffee shop pick up cute puppy sleep backseat truck blanket look star take photo cute thing worry,Положительная,1.0
9196,dying,2014-12-15,549,7,False,False,никто верить пиздеть,no one to believe the fuck,Отрицательная,-1.0
9197,dying,2014-12-15,526,6,False,False,го чернобыль,th Chernobyl,Нейтральная,0.0
9198,dying,2014-12-15,389,3,False,False,человек добрый сердце значит мочь давать ебальник,good heart man means to be able to give a fuck,Положительная,1.0
9199,dying,2014-12-15,694,11,False,False,район квартал жилой массив единорог единорог василий,district quarter residential area unicorn unicorn vasily,Нейтральная,0.0
9200,dying,2014-12-15,763,7,False,False,18 ой,18 th,Нейтральная,0.0
9201,dying,2014-12-15,318,4,False,False,жизнь сплошной пиздец,life is full of shit,Положительная,1.0
9202,dying,2014-12-15,436,6,False,False,плакать просто жизнь глаз попадать,cry just life eyes fall,Нейтральная,0.0
9203,dying,2014-12-15,383,2,False,False,писать хуй,write dick,Нейтральная,0.0
9204,dying,2014-12-15,297,0,False,False,твой жир это единственный твой друг,your fat is your only friend,Нейтральная,0.0
9205,dying,2014-12-15,406,5,False,False,плохой твой жизнь спецэффект сериал чернобыль,bad your life special effect TV series Chernobyl,Отрицательная,-1.0
9206,dying,2014-12-15,307,5,False,False,окей гугл трахнуть нормальность,ok google fuck normality,Положительная,1.0
9207,dying,2014-12-14,763,11,False,False,окей гугл вставать утро желание сдыхать 404 Not Found,ok google get up morning desire to die 404 Not Found,Положительная,1.0
9208,dying,2014-12-14,679,13,False,False,дедушка мороз подарить спайс,Santa Claus give spice,Нейтральная,0.0
9209,dying,2014-12-14,636,5,False,False,бля вообще париться пойти нахуй счастливый,fuck all the steam up go fuck yourself happy,Нейтральная,0.0
9210,dying,2014-12-14,340,1,False,False,рак лола просто дотирать,cancer lola just wipe,Нейтральная,0.0
9211,dying,2014-12-14,560,2,False,False,окей гугл находить нормальный парень error,ok google find normal guy error,Положительная,1.0
9212,dying,2014-12-14,492,5,False,False,знать самый страшный жизнь ебать твой,know the scariest life fuck your,Отрицательная,-1.0
9213,dying,2014-12-14,550,2,False,False,похуй похуй теб похуй похуй т похуй похуй н похуй поха пох п е равный похуй наивный 0 0,fuck fuck you fuck fuck t fuck fuck n fuck fuck fuck n equal fuck naive 0 0,Отрицательная,-1.0
9214,dying,2014-12-14,254,0,False,False,13000 3 спасибо наш подписчик !!! любить !!!,13000 3 thanks our subscriber!!! be in love !!!,Положительная,1.0
9215,dying,2014-12-14,789,9,False,False,вешаться сдыхать плакать рыдать вена вскрывать дабуди дабудай,hang yourself die cry weep vein open dabudi dabudai,Нейтральная,0.0
9216,dying,2014-12-14,1165,20,False,False,го ко винкс посмотреть,go ko winx watch,Нейтральная,0.0
9217,dying,2014-12-14,490,3,False,False,лола вообще смешно делать вид ссать глаз,lola generally funny pretend to piss eyes,Положительная,1.0
9218,dying,2014-12-14,529,5,False,False,бесить человек который,piss off the person who,Нейтральная,0.0
9219,dying,2014-12-14,519,4,False,False,скоро твой шлюха кинуть,soon your whore will throw,Нейтральная,0.0
9220,dying,2014-12-14,422,1,False,False,идти работа бывший эмо гот,go work ex emo goth,Нейтральная,0.0
9221,dying,2014-12-14,541,5,False,False,весь жизнь разряд блять хуй,whole life discharge fucking dick,Отрицательная,-1.0
9222,dying,2014-12-14,431,5,False,False,"почему оправдание жизнь дерьмо хотеть спать "", мочь веский причина идти учеба",why excuse life is shit want to sleep 'cause good reason to go study,Положительная,1.0
9223,dying,2014-12-14,296,1,False,False,знать мир среди гниль среди шлюха среди быдло убегать это видеть,know the world among the rot among the whore among the cattle run away to see it,Нейтральная,0.0
9224,dying,2014-12-14,786,5,False,False,любить блять,fucking love,Положительная,1.0
9225,dying,2014-12-14,287,1,False,False,километр разбиваться килобайт разделять сон оставаться знать страшно,kilobyte break kilobyte share sleep stay know scary,Отрицательная,-1.0
9226,dying,2014-12-14,240,0,False,False,похуй сегодня,fuck today,Отрицательная,-1.0
9227,dying,2014-12-14,391,3,False,False,внезапный приступ одиночество,sudden onset of loneliness,Нейтральная,0.0
9228,dying,2014-12-14,453,4,False,False,отъебаться любить любить,fuck love love,Положительная,1.0
9229,dying,2014-12-14,211,0,False,False,твой ангел плакать,your angel cry,Нейтральная,0.0
9230,dying,2014-12-14,427,6,False,False,принимать принимать таблетка принимать,take take pill take,Нейтральная,0.0
9231,dying,2014-12-14,261,2,False,False,ваш рождество родить добро,your christmas beget goodness,Нейтральная,0.0
9232,dying,2014-12-14,317,4,False,False,самый хуевый вселенная расставаться человек который должный проводить каждый минута свой жизнь,the most fucked up universe to part a man who has to spend every minute of his life,Отрицательная,-1.0
9233,dying,2014-12-14,534,6,False,False,окей гугл доставать спайс шлюха ночь,ok google get spice slut night,Положительная,1.0
9234,dying,2014-12-14,462,7,False,False,вселяться вес,move in weight,Нейтральная,0.0
9235,dying,2014-12-14,625,11,True,False,счастие,happiness,Положительная,1.0
9236,dying,2014-12-14,354,0,False,False,ссср почему секс,ussr why sex,Нейтральная,0.0
9237,dying,2014-12-14,403,0,False,False,жирный гордиться это,bold proud of it,Положительная,1.0
9238,dying,2014-12-14,706,7,False,False,каждый отношение находиться шлюха который испортить,every relation be a slut who mess up,Отрицательная,-1.0
9239,dying,2014-12-14,818,6,False,False,написать дед мороз письмо девушка первый писать,write santa claus letter girl first write,Положительная,1.0
9240,dying,2014-12-14,400,4,False,False,умирать наркотик придавливать старость,die drug crush old age,Положительная,1.0
9241,dying,2014-12-14,734,4,False,False,снаружи бомж внутри принцесск,outside bum inside princess,Нейтральная,0.0
9242,dying,2014-12-14,752,12,False,False,нужный человек который любить жизнь,the right person who loves life,Положительная,1.0
9243,dying,2014-12-14,350,0,False,False,человек гавно ненавидеть,man shit to hate,Отрицательная,-1.0
9244,dying,2014-12-14,404,1,False,False,твой любовь трахать кто-то,your love is fucking someone,Отрицательная,-1.0
9245,dying,2014-12-14,528,8,False,False,обещать пиздеть пиздеть приятно слушать,promise piz piz piz nice to hear,Положительная,1.0
9246,dying,2014-12-13,240,1,False,False,сдыхать,die,Нейтральная,0.0
9247,dying,2014-12-13,340,2,False,False,умирать никто сказать,die nobody say,Нейтральная,0.0
9248,dying,2014-12-13,193,0,False,False,12000 3 спасибо наш подписчик !!!,12000 3 thanks our subscriber!!!,Положительная,1.0
9249,dying,2014-12-13,548,7,False,False,бабочка воскрессли,butterfly resurrected,Нейтральная,0.0
9250,dying,2014-12-13,886,8,False,False,грамотность это сексуальный,literacy is sexy,Положительная,1.0
9251,dying,2014-12-13,396,2,False,False,хотеть кинуть зиг путин рамзух кинуть прогиб,want to throw zig putin ramzuh throw deflection,Нейтральная,0.0
9252,dying,2014-12-13,444,4,True,False,это сказать,say it,Нейтральная,0.0
9253,dying,2014-12-13,484,2,False,False,поле пони,pony field,Нейтральная,0.0
9254,dying,2014-12-13,619,3,False,False,шлюхишлюхишлюха богиня,whore whore whore goddess,Нейтральная,0.0
9255,dying,2014-12-13,417,4,False,False,весь пьяный человек нравиться остальной считать мудак уебок опускаться алкаш уметь вовремя останавливаться,the whole drunk person likes the rest to count the asshole fucker to go down drunk to be able to stop in time,Отрицательная,-1.0
9256,dying,2014-12-13,580,7,False,False,хотеть гангстер слишком белый,want gangster too white,Нейтральная,0.0
9257,dying,2014-12-13,608,7,False,False,способность высыпаться уровень иисус,ability to sleep jesus level,Нейтральная,0.0
9258,dying,2014-12-13,573,8,False,False,нормальный человек тихонечко смеяться ржа маша рука издавать звук отсталый тюлень это пытаться дышать,a normal person laughs quietly rzha masha hand make a sound retarded seal is trying to breathe,Отрицательная,-1.0
9259,dying,2014-12-13,413,5,False,False,радужный поняшка,rainbow pony,Нейтральная,0.0
9260,dying,2014-12-13,623,7,False,False,расстояние че сукападла,distance che sukapadla,Нейтральная,0.0
9261,dying,2014-12-13,446,9,False,False,любовь сериал,love series,Положительная,1.0
9262,dying,2014-12-13,545,4,False,False,написать идти нахуй,write go fuck yourself,Отрицательная,-1.0
9263,dying,2014-12-13,559,5,False,False,поход жизнь сквидвард,hike life squidward,Нейтральная,0.0
9264,dying,2014-12-13,496,7,False,False,бля вообще париться пойти нахуй счастливый,fuck all the steam up go fuck yourself happy,Нейтральная,0.0
9265,dying,2014-12-13,412,2,False,False,милый скучать прощать забывать шлюха пока,cute miss forgive forget whore bye,Положительная,1.0
9266,dying,2014-12-13,426,2,False,False,з б д ь е б д ы,s b d e b d y,Нейтральная,0.0
9267,dying,2014-12-13,497,4,False,False,нравиться человек ржать любой хуета который сказать,like a person laugh any cock to say,Положительная,1.0
9268,dying,2014-12-13,465,6,False,False,улыбаться улыбаться ответ видеть твой улыбка начинать подозревать жизнь плохой думать,smile smile answer see your smile begin to suspect life is bad to think,Положительная,1.0
9269,dying,2014-12-13,363,2,False,False,мудак,asshole,Нейтральная,0.0
9270,dying,2014-12-13,451,5,False,False,нигга,nigga,Нейтральная,0.0
9271,dying,2014-12-13,2094,17,False,False,новый год одеваться свой любимый праздничный костюм алкаш,new year dress up your favorite holiday costume wino,Положительная,1.0
9272,dying,2014-12-12,487,3,False,False,сердце принадлежать еда,heart belong food,Нейтральная,0.0
9273,dying,2014-12-12,862,15,False,False,каждый скромница жить извращенка,every prude live a pervert,Положительная,1.0
9274,dying,2014-12-12,720,11,False,False,способность • сарказм • издевка • плакать ночь • бездонный желудок • удовлетворение музыка • безответный любовь уровень бог,ability • sarcasm • mockery • cry night • bottomless stomach • satisfying music • unrequited love god level,Положительная,1.0
9275,dying,2014-12-12,724,4,False,False,любить увы,love alas,Положительная,1.0
9276,dying,2014-12-12,695,8,False,False,просто купить шоколад называть хорошенький,just buy chocolate call pretty,Положительная,1.0
9277,dying,2014-12-12,730,10,False,False,вернуть лето добухать,bring back the summer to swell,Нейтральная,0.0
9278,dying,2014-12-12,619,2,False,False,мама доверять человек пиздец выращивать вообще,mom trust man fucked up grow at all,Отрицательная,-1.0
9279,dying,2014-12-12,577,7,False,False,обидно похуй одновременно,it's embarrassing to fuck at the same time,Отрицательная,-1.0
9280,dying,2014-12-12,377,3,False,False,слушать песня чувствовать бог,listen song feel god,Нейтральная,0.0
9281,dying,2014-12-12,699,10,False,False,никто любить айфон,nobody love iphone,Положительная,1.0
9282,dying,2014-12-12,678,15,False,False,отношение оценка н школа 2 Ужс 3 тупой 4 почему 5 5 2 лан 3 крутой 4 гениус это сказать 5 иисус черт взять,attitude grade n school 2 wow 3 dumb 4 why 5 5 2 lan 3 cool 4 genius say it 5 jesus damn,Положительная,1.0
9283,dying,2014-12-12,543,7,False,False,либо вообще спать либо спать сутки либо вообще либо нажираться либо смотреть сериал либо день весь сезон мама параноик,either to sleep at all or to sleep for a day or in general either to get drunk or to watch a series or a day the whole season mom is paranoid,Отрицательная,-1.0
9284,dying,2014-12-12,438,7,False,False,нахуй никто нужный мочь это отрицать,fuck no one needs to be able to deny it,Положительная,1.0
9285,dying,2014-12-12,242,4,False,False,мясо ласкать мясо отдаваться мясо сотворять мясо пропись земной мясо болеть гнить превращаться масса смрадный разложение свойственный мясной,meat caress meat surrender meat create meat recipe earthly meat ache rot turn into mass stinking decomposition characteristic of meat,Отрицательная,-1.0
9286,dying,2014-12-12,311,2,False,False,правда ненавидеть,true to hate,Отрицательная,-1.0
9287,dying,2014-12-12,582,11,False,False,счастие чмошник грусть крутой ребята,happiness chmoshnik sadness cool guys,Положительная,1.0
9288,dying,2014-12-12,375,6,False,False,начинаться покидать ебаный город навсегда,start leaving the fucking city forever,Отрицательная,-1.0
9289,dying,2014-12-12,567,9,False,False,илит гавно,orit shit,Отрицательная,-1.0
9290,dying,2014-12-12,447,4,False,False,хотеть просыпаться видеть твой ебальцца C,want to wake up to see your fuck C,Отрицательная,-1.0
9291,dying,2014-12-12,281,3,False,False,рождаться сдыхать,to be born to die,Нейтральная,0.0
9292,dying,2014-12-12,391,1,False,False,гавно гавно гавно,shit shit shit,Отрицательная,-1.0
9293,dying,2014-12-11,388,5,False,False,нахуй нужный уродище ебать,fuck the right freak fuck,Отрицательная,-1.0
9294,dying,2014-12-11,656,13,False,False,просыпаться сидеть вк идти школа сидеть вк находиться школа сидеть вк идти домой сидеть вк приходить домой сидеть вк ложиться спать сидеть вк,wake up sit vk go school sit vk stay school sit vk go home sit vk come home sit vk go to bed sit vk,Нейтральная,0.0
9295,dying,2014-12-11,468,7,False,False,бесить бесить,infuriate infuriate,Нейтральная,0.0
9296,dying,2014-12-11,582,9,False,False,нравиться твой карий глаз сводить ум,like your brown eye drive mind,Нейтральная,0.0
9297,dying,2014-12-11,287,1,False,False,почему сложный,why complicated,Отрицательная,-1.0
9298,dying,2014-12-11,189,0,False,False,11000 3 спасибо наш подписчик !!!,11000 3 thanks our subscriber!!!,Положительная,1.0
9299,dying,2014-12-11,287,4,False,False,хороший вскоре судьба сыграть злой шутка,good soon fate play a wicked joke,Положительная,1.0
9300,dying,2014-12-11,681,10,False,False,еда вместе навсегда йоу,food together forever yo,Нейтральная,0.0
9301,dying,2014-12-11,304,5,False,False,бож уродица 9,god freak 9,Нейтральная,0.0
9302,dying,2014-12-11,523,5,False,False,праздновать нга телефон,celebrate nga phone,Нейтральная,0.0
9303,dying,2014-12-11,311,3,False,False,уставать грустить,tired to be sad,Отрицательная,-1.0
9304,dying,2014-12-11,391,4,False,False,бля пойти поныть,fuck go get some sleep,Отрицательная,-1.0
9305,dying,2014-12-11,344,7,False,False,судить прошлое учавствовать,judge the past participate,Отрицательная,-1.0
9306,dying,2014-12-11,216,1,False,False,противный,nasty,Отрицательная,-1.0
9307,dying,2014-12-11,389,6,False,False,суицид счет,suicide account,Нейтральная,0.0
