,author,date,text,n_likes,n_reposts,with_photo,is_repost?
7812,dying,27 янв 2015,"У тебя никогда не будет нормальных отношений, смирись",663,7,False,False
7813,dying,27 янв 2015,"я не совсем бесполезен
меня можно использовать в качестве плохого примера",571,7,False,False
7814,dying,27 янв 2015,"Каждая девушка прет, оригинальностью своей.",468,2,False,False
7815,dying,27 янв 2015,"Обидно, когда ты впервые робко целуешь ее в щеку, надеясь, что ваши чувства взаимны, а эта бессердечная тварь пытается выплюнуть кляп и отвязаться от батареи.",536,3,False,False
7816,dying,27 янв 2015,"хочу биг мак, а не тебя",500,2,False,False
7817,dying,27 янв 2015,"Забей на хуету
На эту и на ту.",692,5,False,False
7818,dying,27 янв 2015,"Ты гордишься тем,что меняешь парней как перчатки.

Но гордиться не чем.

Ты пошла по рукам.",701,1,False,False
7819,dying,27 янв 2015,Милое лицо не значит милое сердце.,706,7,False,False
7820,dying,27 янв 2015,"— Я чувствую, как надоедаю людям просто своим присутствием.",662,5,False,False
7821,dying,27 янв 2015,"- Почему ты не сделал домашнее задание?
- Почему ты жирная и не замужем?
- Что?
- Что?",723,8,False,False
7822,dying,27 янв 2015,"Стиль бомжа, осанка псины, взгляд накуренной мразины -_-",1092,12,False,False
7823,dying,27 янв 2015,Сколько будет длиться этот ебучий момент неопределенности в моей гребанной жизни,521,1,False,False
7824,dying,27 янв 2015,"Грубым дается радость,
нежным дается печаль, мне
ничего не надо, мне никого
не жаль",392,0,False,False
7825,dying,27 янв 2015,"а тебя снова все наебали, ха, лол",491,3,False,False
7826,dying,27 янв 2015,"- Брат, она же маленькая, что ты будешь с
ней делать?
- Ты прав, брат, возьмем лучше литр.",759,9,False,False
7827,dying,27 янв 2015,"У тебя должно быть свое мнение
И я тебе сейчас его расскажу",425,1,False,False
7828,dying,26 янв 2015,"Все очаровательные люди испорчены,
в этом то и есть секрет их привлекательности",560,6,False,False
7829,dying,26 янв 2015,спасибо за игнор,741,11,False,False
7830,dying,26 янв 2015,семейное положение: чё-то как-то хз,1014,13,False,False
7831,dying,26 янв 2015,"я тебя люблю, а ты меня нахуй посылаешь",532,3,False,False
7832,dying,26 янв 2015,Каждый раз тебя прощаю. Ненавижу себя за это.,645,5,False,False
7833,dying,26 янв 2015,грустные девочки много пьют,664,4,False,False
7834,dying,26 янв 2015,"Парень ушел к 13 летней шлюхе.
Как объяснить маме, почему мне не надо в психушку.",751,5,False,False
7835,dying,26 янв 2015,"Милая, вытри сперму с губ",445,3,False,False
7836,dying,26 янв 2015,"Каждый кто ушел от меня.
Сгорит в аду вместе со всеми шлюхами",545,1,False,False
7837,dying,26 янв 2015,"Боже, она же уебиже.",507,2,False,False
7838,dying,26 янв 2015,"ты - моя самая большая радость и
самая большая боль.",565,6,False,False
7839,dying,26 янв 2015,я просто скучаю по тебе каждую секунду,633,7,False,False
7840,dying,26 янв 2015,"человек, который действительно полюбил,
никогда не разлюбит, любовь всё равно будет оставаться в сердце,
но вот только по твоему поведению ясно лишь то, что любви там никакой, близко не было.",576,2,False,False
7841,dying,26 янв 2015,"даже если придёшь и будешь кричать , буду тебя целовать.",535,5,False,False
7842,dying,26 янв 2015,"ты пишешь, только когда у тебя проблемы .",498,1,False,False
7843,dying,26 янв 2015,"береги себя.
если с тобой что-то случится - я не знаю как буду жить.",591,9,False,False
7844,dying,26 янв 2015,порно научило нас стандартам ебли,453,1,False,False
7845,dying,26 янв 2015,"— Правда или действие?
— Правда.
— Какой пароль у твоей кредитной карты?",589,3,False,False
7846,dying,26 янв 2015,,1613,9,False,False
7847,dying,26 янв 2015,"если на небе рай , то на земле ад .",461,1,False,False
7848,dying,26 янв 2015,просто так в глаза друг другу не смотрят.,833,5,False,False
7849,dying,26 янв 2015,"Окей гугл, почему мои одноклассники такие долбаебы?",938,11,False,False
7850,dying,26 янв 2015,обожаю свой юмор. я классная.,673,4,False,False
7851,dying,26 янв 2015,"Объятия без сломанных рёбер и
смещений внутренних органов считаются
неискренними.",703,4,False,False
7852,dying,26 янв 2015,ему похуй как твои дела,585,4,False,False
7853,dying,26 янв 2015,"Перфекцехуист - человек который хотел
бы сделать идельно,но сойдет и так.",498,5,False,False
7854,dying,26 янв 2015,"Мне кажется, что лучшие отношения, — те, которые длятся долго — чаще всего оказываются теми, что начинались с дружбы. Знаешь, в один прекрасный день ты посмотришь на человека и увидишь что-то большее, чем видел прошлой ночью. Как будто где-то щелкнул выключатель. И человек, который был просто другом... Внезапно становится единственным человеком, которого ты только представлял рядом.",431,4,False,False
7855,dying,26 янв 2015,"Хочу сосать сказала Вика и начала сосать клубнику.
Олег ей взял и показал,как отвечают за базар",669,9,False,False
7856,dying,26 янв 2015,"Ты бил хача,
я хлопала в ладоши,
я люблю тебя,
ты мой расист хороший",711,3,False,False
7857,dying,26 янв 2015,"ночью, я представляю, что ты рядом, и засыпаю с мыслями о тебе",611,5,False,False
7858,dying,26 янв 2015,"ты самый лучший, долбоеб",560,5,False,False
7859,dying,26 янв 2015,"давай дружить,с поцелуями",672,4,False,False
7860,dying,26 янв 2015,"кто первый разлюбит,тот шлюха",813,9,False,False
7861,dying,26 янв 2015,"у меня куча недостатков и комплексов, но я все равно умудряюсь смотреть на всех как на дерьмо.",870,12,False,False
7862,dying,26 янв 2015,"учеба сука отвали, мы не можем быть вместе",760,5,False,False
7863,dying,26 янв 2015,"бля, ветер половину сигареты скурил",561,0,False,False
7864,dying,26 янв 2015,"уч
уче
учеб
учеба
иди нахуй.",466,4,False,False
7865,dying,26 янв 2015,"я ему милости пишу, а он в
доту катает, уёбок",747,3,False,False
7866,dying,26 янв 2015,"- я на этой фотографии плохо получилась
- так ты и в жизни чмо
- что?
- что?",564,7,False,False
7867,dying,26 янв 2015,"твою девственность не вернуть, как 2007 - мой.",481,3,False,False
7868,dying,25 янв 2015,"- мам, я гулять.
- лицо застегни.",780,7,False,False
7869,dying,25 янв 2015,"- ты милый.
- а ты - шлюха.",492,0,False,False
7870,dying,25 янв 2015,хорошо о тебе скажут только на похоронах,749,9,False,False
7871,dying,25 янв 2015,"любви нет.
наивные.",1200,9,False,False
7872,dying,25 янв 2015,"- дай сигарету.
- на.
- спасибо.
- не за что. мне нравится убивать людей.",712,9,False,False
7873,dying,25 янв 2015,"однажды, я накурюсь и начну бросать в людей утюгами
я долбаеб
мне похуй",739,3,False,False
7874,dying,25 янв 2015,"дико страдай, дабуди дабудай",621,2,False,False
7875,dying,25 янв 2015,удали меня из друзей и из жизни,591,1,False,False
7876,dying,25 янв 2015,Надеюсь никто никогда не вздумает возвращать мне мой 2014,652,6,False,False
7877,dying,25 янв 2015,"-Когда у меня стресс, я бухаю.
-ты постоянно бухаешь.
-у меня тяжелая жизнь прост",729,4,False,False
7878,dying,25 янв 2015,У каждого есть песня под которую он «круто идет по улице».,809,10,False,False
7879,dying,25 янв 2015,"мам, я правда не объебанная,
мне просто грустно.",545,3,False,False
7880,dying,25 янв 2015,"ты не толстая, просто в тебе живут сразу несколько принцесс",825,11,False,False
7881,dying,25 янв 2015,"Гордость парня - это
порядочность его
девушки.",570,3,False,False
7882,dying,25 янв 2015,"лайк, если ты сказочный долбоеб",1026,2,False,False
7883,dying,25 янв 2015,как же легко стать ненужным,592,3,False,False
7884,dying,25 янв 2015,"создаю нас в симсе,у нас уже тройня",673,3,False,False
7885,dying,25 янв 2015,"Хочу куда-нибудь уехать. Нет, не уехать, а съебаться.",564,5,False,False
7886,dying,25 янв 2015,"Ты не толстая.
Просто хорошего человека должно быть много.",491,3,False,False
7887,dying,25 янв 2015,"Я так сильно к тебе привыкла, что, когда тебя рядом нет как-то вообще не оч.",632,3,False,False
7888,dying,25 янв 2015,"- ты мне нравишься
- ну нормально же общались, че ты",710,6,False,False
7889,dying,25 янв 2015,"тот, кого ты любишь, не любит тебя",970,11,False,False
7890,dying,25 янв 2015,"живу так, что нечего публиковать в инстаграм",586,3,False,False
7891,dying,25 янв 2015,"весёлая арифметика:
расстояние + любовь = боль",449,3,False,False
7892,dying,25 янв 2015,"сколько о себе ни рассказывай, все равно за спиной расскажут интереснее",547,7,False,False
7893,dying,25 янв 2015,"ты, да-да ты, иди нахуй.",452,4,False,False
7894,dying,25 янв 2015,"хочу мега пиццу, мягкую кровать, хороший сериал и тебя рядом.",588,5,False,False
7895,dying,25 янв 2015,Я фея и это отмазка на всю жизнь.,867,11,False,False
7896,dying,25 янв 2015,,1058,18,True,False
7897,dying,25 янв 2015,"Грустные девочки не выходят замуж,они выходят в окно.",676,9,False,False
7898,dying,25 янв 2015,"улыбнись ей, пусть помечтает",815,3,False,False
7899,dying,25 янв 2015,"В наши дни людям до лампочки твоя жизненная позиция и количество прочитанных книг. Но если твой свитер не сочетается с ботинками, тебе этого никогда не забудут.",602,3,False,False
7900,dying,25 янв 2015,"— Я так хотел тебя возненавидеть, но не смог даже разлюбить.",529,4,False,False
7901,dying,25 янв 2015,"много друзей говоришь?
а когда тебе плохо, сколько помогают?",623,10,False,False
7902,dying,25 янв 2015,"если любишь, отъебись",391,3,False,False
7903,dying,25 янв 2015,подбухнула и жизнь наладилась,551,3,False,False
7904,dying,25 янв 2015,"Ты просто малолетка, которая только и ноет о своей ничтожной жизни",739,4,False,False
7905,dying,25 янв 2015,"мне плевать.
пиздуй к ней,
целуй её
люби её,
ебись с ней,
а меня не трогай,чмошник",955,14,False,False
7906,dying,25 янв 2015,"обожаю , когда ты целуешь меня в шею",520,3,False,False
7907,dying,25 янв 2015,продаю девственниц оптом,475,2,False,False
7908,dying,25 янв 2015,в этом поколении ты не можешь точно сказать - человеку 13 или 18 лет,815,6,False,False
7909,dying,25 янв 2015,"Твои прикосновения ,
сводили меня с ума .",451,3,False,False
7910,dying,25 янв 2015,"пока ты на учебе яркие моменты жизни пролетают, как шлюха с небоскреба.",568,4,False,False
7911,dying,25 янв 2015,"Наша проблема в том,что мы не можем влюбиться в нового человека,пока не сдох старый.",580,8,False,False
7912,dying,25 янв 2015,"тот момент, когда тебя жутко бесят тупые люди, но ты тоже тупой.",666,5,False,False
7913,dying,25 янв 2015,"мне хочется к тебе .
на похороны .",426,5,False,False
7914,dying,24 янв 2015,"Алкоголь помогает снять стресс, напряжение, трусики и кучу других проблем.",528,5,False,False
7915,dying,24 янв 2015,"герой на героине, героиня на героине,
и двойная сплошная пролегла между ними",506,2,False,False
7916,dying,24 янв 2015,"#ВкЖив
#МыЖивы",594,2,False,False
7917,dying,24 янв 2015,"В кислоте, да не в обиде.",445,4,False,False
7918,dying,24 янв 2015,"- поцелуй меня в губы
- не,тебе 14",651,3,False,False
7919,dying,24 янв 2015,"-Белоснежка,откуда у тебя это яблоко?
-Насосала.",489,8,False,False
7920,dying,24 янв 2015,"Я бы выпила виски и станцевала стриптиз соседям, но у меня бабушка еще не уснула.",438,3,False,False
7921,dying,24 янв 2015,"шлюхой не рождаются, но ты родилась",553,4,False,False
7922,dying,24 янв 2015,"мне такая как ты подруга, нахуй не нужна.",537,1,False,False
7923,dying,24 янв 2015,"видeть yнылoе eбaлo чeлoвeкa,кoтopый тeбя бecит-бecцeннo.",537,1,False,False
7924,dying,24 янв 2015,"Дуpацкaя фpaзa ""пocтaвь ceбя нa
eгo мeсто"".
Дa мнe и co cвoегo меcтa oтличнo
виднo ктo yeбoк, a ктo шлюxa",719,9,False,False
7925,dying,24 янв 2015,"закрой свое уродливое лицо руками и рыдай из-за того, что мы больше не вместе",483,3,False,False
7926,dying,24 янв 2015,"Сейчас мы делаем то , что в детстве клялись никогда не делать",793,5,False,False
7927,dying,24 янв 2015,"На фото я ахуенная,а в жизни чмо.",601,3,False,False
7928,dying,24 янв 2015,"В инсте красотка,а в жизни уродка.",622,2,False,False
7929,dying,24 янв 2015,"- Ты любишь меня?
- Да.
- Хуй на. Надо отвечать ""безумно"".",844,12,False,False
7930,dying,24 янв 2015,"Вконтакте помимо ""Онлайн"" надо сделать второй
индикатор ""Слушаю музыку, на вас похуй вообще"".",673,7,False,False
7931,dying,24 янв 2015,Любовь — это заебать всех своим нытьем.,650,3,False,False
7932,dying,24 янв 2015,"лайк, если делать нехер",1022,2,False,False
7933,dying,24 янв 2015,"учеба сука отвали, мы не можем быть вместе",613,4,False,False
7934,dying,24 янв 2015,"быть жирной круто.
если ты жирная, значит много ешь, значит финансово обеспечена.
жир как бриллианты, как золотое колье, как личный самолет.",802,8,False,False
7935,dying,24 янв 2015,с диванами не расставайтесь,537,1,False,False
7936,dying,24 янв 2015,ты не барыга чтобы тебя любили,562,2,False,False
7937,dying,24 янв 2015,"препод сказал, что нас отпустит пораньше, но нас не отпустило.",680,4,False,False
7938,dying,24 янв 2015,Дай мне руку и просто полетели.,601,8,False,False
7939,dying,24 янв 2015,"обнимаешь ее, говоришь,что никогда не отпустишь, а потом отпускаешь, потому что отпустило тебя",745,4,False,False
7940,dying,24 янв 2015,Забери все свои лайки.,504,0,False,False
7941,dying,24 янв 2015,"Не жрешь целыми днями, чтобы быть идеальной для него, а он еще выебывается",673,6,False,False
7942,dying,24 янв 2015,отныне и навеки мой парень - это алкоголь,668,3,False,False
7943,dying,24 янв 2015,"-Я хочу реального друга, с которым я могу делить все мои странности и доверять свои секреты.",712,5,False,False
7944,dying,24 янв 2015,"ты не поймёшь,что сейчас я чувствую",509,4,False,False
7945,dying,24 янв 2015,"просто, любовь у нас с тобой такая",483,4,False,False
7946,dying,24 янв 2015,"мы живем ради сегодняшнего дня , что бы накуриться",394,0,False,False
7947,dying,24 янв 2015,"лучше бы люди трахались, чем ссорились",596,2,False,False
7948,dying,24 янв 2015,++=,837,6,False,False
7949,dying,24 янв 2015,"сегодня ты хочешь киндер пингви, а завтра нажраться как свинья.",619,4,False,False
7950,dying,23 янв 2015,"мама, мы взрослеем, нам становиться так больно.",665,13,False,False
7951,dying,23 янв 2015,"- хватить курить
- пошел нахуй",645,6,False,False
7952,dying,23 янв 2015,"я вижу сны, где тебя убили.",457,4,False,False
7953,dying,23 янв 2015,"Влюбиться в душу,не касаясь тела-талант.",1102,22,False,False
7954,dying,23 янв 2015,"люби меня,
какой бы я страшной не была",680,5,False,False
7955,dying,23 янв 2015,пакетик на ебало и ты - принцесска,688,6,False,False
7956,dying,23 янв 2015,"мне нужен твой смех
Он для меня,как героин.",578,4,False,False
7957,dying,23 янв 2015,"го потрахаемся,
ну по-братски",614,5,False,False
7958,dying,23 янв 2015,"— Тяжелее засыпать, когда ты скучаешь по кому-то.",600,5,False,False
7959,dying,23 янв 2015,"— Привет. Ну, я люблю тебя. Я всегда любила. И всегда буду любить. Пока",618,5,False,False
7960,dying,23 янв 2015,Обожаю эту группу самая самая:),641,2,True,False
7961,dying,23 янв 2015,"Нас 26000 :3
Спасибо наши пилюльки :3",350,0,False,False
7962,dying,23 янв 2015,"Бухло есть? Ооо, красава, заходи, чё как не родная-то?",626,1,False,False
7963,dying,23 янв 2015,Моё маленькое уебище,685,5,False,False
7964,dying,23 янв 2015,"- ты красивая
- тебе показалось",1090,11,False,False
7965,dying,23 янв 2015,ты мой амфетамин,658,43,False,False
7966,dying,23 янв 2015,"Я хочу путешествовать по миру,но в итоге лежу на диванчике ,и удивляюсь почему у меня такая хуевая жизнь.",452,3,False,False
7967,dying,23 янв 2015,"спасибо за прекрасные моменты, а теперь будь добр, сходить нахуй.",507,3,False,False
7968,dying,23 янв 2015,ваше счастье у наркоторговца,613,6,False,False
7969,dying,23 янв 2015,"Хотелось бы быть такой азиаточкой , с крутыми найками и подворотом на джинсах , что бы все меня хотели , а я смеялась в шарфик и строила всем свои узкие глазки ^^

Максим , 17 лет",621,3,False,False
7970,dying,23 янв 2015,"я не занимаюсь сексом на кровати, я там ем ващет",542,0,False,False
7971,dying,23 янв 2015,,1208,16,True,False
7972,dying,23 янв 2015,"Я люблю тебя, вредина",502,3,False,False
7973,dying,23 янв 2015,я пьяна и я люблю тебя.,425,1,False,False
7974,dying,23 янв 2015,"день за днём, он о ней, она о нём",556,4,False,False
7975,dying,23 янв 2015,"— Я не идеальна. Я буду раздражать тебя, издеваться над тобой, говорить глупые вещи, но ты никогда не найдешь кого-то, кто полюбит тебя так сильно, как я люблю",963,14,False,False
7976,dying,23 янв 2015,"вспоминай обо мне, блять, пожалуйста",550,2,False,False
7977,dying,23 янв 2015,Все мы не без жирка.,630,6,False,False
7978,dying,23 янв 2015,"трудно страдать, когда тебе похуй",400,2,False,False
7979,dying,23 янв 2015,Хороших выходных родные :*,227,2,True,False
7980,dying,23 янв 2015,Люди моментами просто ебанаты,447,1,False,False
7981,dying,23 янв 2015,"я не собираюсь не с кем тебя делить,
либо ты моя, либо иди нахуй",402,1,False,False
7982,dying,23 янв 2015,"Никогда, слышишь никогда...
Я не променяю тебя на перелёты в города.",325,3,False,False
7983,dying,23 янв 2015,"так похуй, что аж похуй",607,6,False,False
7984,dying,23 янв 2015,"ты у меня постоянно в мыслях, а я у тебя постоянно в чс",508,4,False,False
7985,dying,23 янв 2015,"я больше не скучаю,счастья тебе",685,6,False,False
7986,dying,23 янв 2015,"Любишь мальчиков любить, люби и по ночам рыдать.",716,8,False,False
7987,dying,23 янв 2015,"мне нравится, когда ты улыбаешься",705,4,False,False
7988,dying,23 янв 2015,"моя личная жизнь очень личная, я в ней даже не присутствую.",485,2,False,False
7989,dying,23 янв 2015,"учеба сука отъебись, мы не можем быть вместе",619,3,False,False
7990,dying,23 янв 2015,"Я такая секси бииич,
Ты замер будто у тебя паралииич",637,3,False,False
7991,dying,22 янв 2015,Хватит плевать мне в душу,389,3,False,False
7992,dying,22 янв 2015,"Лайк,если утомился седня чет.",827,3,False,False
7993,dying,22 янв 2015,мальчики - шлюхи.,1185,12,False,False
7994,dying,22 янв 2015,"уебок , но ты нравишься мне .",679,2,False,False
7995,dying,22 янв 2015,На 14 февраля подарю своему любимому дивану новое покрывало.,888,11,False,False
7996,dying,22 янв 2015,Я феечка,1877,20,False,False
7997,dying,22 янв 2015,Я баба и это отмазка на всю жизнь.,1090,8,False,False
7998,dying,22 янв 2015,Мразь и котик одновременно,1328,9,False,False
7999,dying,22 янв 2015,"Я люблю еду,еда любит меня,но диета против нашего союза.",567,2,False,False
8000,dying,22 янв 2015,Я у мамы видеоблоггерша)0)),471,5,False,False
8001,dying,22 янв 2015,"хочешь, открою тебе тайну, я делаю то, что мне по кайфу",528,5,False,False
8002,dying,22 янв 2015,"Купи мне киндр, плиз",662,7,False,False
8004,dying,22 янв 2015,"Ну эт,я немножк влюбилась в тебя.",721,7,False,False
8005,dying,22 янв 2015,"Извините,мне пора.просто дома никого нет,я не могу такое пропустить.",561,5,False,False
8006,dying,22 янв 2015,выспаться бы,617,7,False,False
8007,dying,22 янв 2015,"Я как луна:выгляжу вроде ни че так,а на фотках херня какая то.",586,2,False,False
8008,dying,22 янв 2015,"Сатана пошутил,и создал любовь.",799,2,False,False
8009,dying,22 янв 2015,"Пицца — это круговая диаграмма, показывающая, сколько у тебя осталось пиццы.",376,1,False,False
8010,dying,22 янв 2015,"ничего не добился.
зато сам.",380,3,False,False
8011,dying,22 янв 2015,"Я бы хотела сняться в Американской истории ужасов в роли какого-нибудь серийного убийцы
По-моему это довольно забавно",725,9,False,False
8012,dying,22 янв 2015,я похож на красивого бомжа.,589,6,False,False
8013,dying,22 янв 2015,"один на пять.
ты должен убивать.",324,1,False,False
8014,dying,22 янв 2015,"Я люблю тебя,пока не встречу кого лучше.
21 век.",569,4,False,False
8015,dying,22 янв 2015,"ничто не вечно, кроме твоего жира",657,5,False,False
8016,dying,22 янв 2015,"надеюсь, ты не пишешь мне, потому что ты сдох.",584,2,False,False
8017,dying,22 янв 2015,"Школа - не второй дом.
Столовка в школе - второй дом.",851,2,False,False
8018,dying,22 янв 2015,"мне нравится, когда ты улыбаешься",584,5,False,False
8019,dying,22 янв 2015,"""Я буду любить тебя вечно ""- сказала Оля целуя ручку холодильника",841,4,False,False
8020,dying,22 янв 2015,долгая любовь истощает влюбленных.,359,3,False,False
8021,dying,22 янв 2015,"Любишь мальчиков любить, люби и по ночам рыдать.",784,5,False,False
8022,dying,22 янв 2015,Этой зимой сдохли все бабочки.,566,5,False,False
8023,dying,22 янв 2015,"Это просто неудачный день
Это просто неудачный месяц
Это просто неудачная жизнь",560,8,False,False
8024,dying,22 янв 2015,"я люблю тебя,
ты нужен мне",479,6,False,False
8025,dying,22 янв 2015,"я больше не могу тебе доверять, извини",414,4,False,False
8026,dying,22 янв 2015,"ну конечно, я осталась виноватой во всех наших ссорах",594,5,False,False
8027,dying,22 янв 2015,"ты часть меня, мне без тебя не нравки этот мир",460,6,False,False
8028,dying,22 янв 2015,"любви нет, ты никому не нужен.
сладких снов, спокойной ночи",521,2,False,False
8029,dying,22 янв 2015,"Если пропадёт вк,
где мы будем с тобой общаться?",573,7,False,False
8030,dying,22 янв 2015,ты такой ахуенный,467,3,False,False
8031,dying,22 янв 2015,Я у мамы сучка.,995,12,False,False
8032,dying,22 янв 2015,"я больше не скучаю,счастья тебе",449,3,False,False
8033,dying,22 янв 2015,брат браток братан братишка,793,6,False,False
8034,dying,22 янв 2015,"парень, который ломал мои сигареты, я люблю тебя",519,1,False,False
8035,dying,22 янв 2015,"в памяти моменты, где ты меня держишь за руку",360,2,False,False
8036,dying,22 янв 2015,Я САМАЯ АХУЕННАЯ ПРИНЦЕССКА,627,3,False,False
8037,dying,22 янв 2015,лучше бы не знакомились с тобой,555,5,False,False
8038,dying,22 янв 2015,Хочу хотя бы денечек не думать о тебе,367,3,False,False
8039,dying,21 янв 2015,"Люблю?тебя?
АЪАХХАХАХАХАХАХХАХААХАЪААХХАХААХАЪАХХА
да.",575,6,False,False
8040,dying,21 янв 2015,"нормальные парни, как единороги. на грани вымирания",585,7,False,False
8041,dying,21 янв 2015,"— ОТПУСТИ, ОТПУСТИ МЕНЯ ЕБУЧИЙ СПАЙС
— Алина, ты портфель собрала на завтра?
— да, мам",1422,21,False,False
8042,dying,21 янв 2015,не еби мне мозги,384,3,False,False
8043,dying,21 янв 2015,"Я люблю еду,
Еда любит меня,
Но диетологи против нашего союза",400,1,False,False
8044,dying,21 янв 2015,"-А в душе мне 52
-Кать,тебе вообще-то 17",625,4,False,False
8045,dying,21 янв 2015,семейное положение: чета как то хз.,764,9,False,False
8046,dying,21 янв 2015,"Нас 25000 :3
Спасибо наши подписчики !!!",317,0,True,False
8047,dying,21 янв 2015,"бля, какое сегодня августа?",512,2,False,False
8048,dying,21 янв 2015,"проебано:
21/365",548,2,False,False
8049,dying,21 янв 2015,"один на пять.
ты должен убивать.",316,1,False,False
8050,dying,21 янв 2015,ты мне нужен,420,1,False,False
8051,dying,21 янв 2015,да кому ты нужна такая страшная,664,3,False,False
8052,dying,21 янв 2015,"купи мне единорога,плииз",553,7,False,False
8053,dying,21 янв 2015,Богиня первая не пишет.,668,8,False,False
8054,dying,21 янв 2015,"если бы в школе не было уроков, а только свидание с друзьями - я был бы счастлив.",619,3,False,False
8055,dying,21 янв 2015,Не играй с сердцем девушки - оно у неё одно. Играй с сиськами - их две.,591,2,False,False
8056,dying,21 янв 2015,Я вечно хочу жрать .,756,4,False,False
8057,dying,21 янв 2015,"сам себе говорил, что буду учиться, а переписываю домашнюю работу с решебника.",644,1,False,False
8058,dying,21 янв 2015,"Радуга, забери меня в мир единорогов, пончиков и счастья.",519,5,False,False
8059,dying,21 янв 2015,"Дом там, где ты без лифчика.",619,6,False,False
8060,dying,21 янв 2015,,457,2,True,False
8061,dying,21 янв 2015,"ты можешь быть бесконечно интересной и красивой, но какой в этом толк, если ты не жопастенькая.",814,8,False,False
8062,dying,21 янв 2015,"Я бегемотик, такая же худенькая.",556,3,False,False
8063,dying,21 янв 2015,"Окей гугл:
На что она обиделась?",562,7,False,False
8064,dying,21 янв 2015,я у мамы эгоист,453,8,False,False
8065,dying,21 янв 2015,"Рождена для того, чтобы парням было кого френдзонить.",658,6,False,False
8066,dying,21 янв 2015,"моя личная жизнь очень личная, я в ней даже не присутствую.",484,5,False,False
8067,dying,21 янв 2015,"Так что боль подружка, пойдем развлекаться.",348,2,False,False
8068,dying,21 янв 2015,"- чей это труп валяется?
- не твой, вот ты и бесишься",625,11,False,False
8069,dying,21 янв 2015,"Девушкам не нужны накаченные парни, им нужен Шегги из Скуби-Ду, который разделит с ней любовь к еде.",662,5,False,False
8070,dying,21 янв 2015,"У тебя осталось меньше месяца, чтобы найти того, с кем ты будешь сюсюкаться 14 февраля.",1868,18,False,False
8071,dying,21 янв 2015,"Хочу уехать туда,где меня никто не знает",454,3,False,False
8072,dying,21 янв 2015,"Этот бит не сделан для танца,под него ты должна раздеваться",489,3,False,False
8073,dying,21 янв 2015,"Я думала ты норм,а ты еблан",596,4,False,False
8074,dying,21 янв 2015,Неуходипожалуйста,435,2,False,False
8075,dying,21 янв 2015,"Жизнь,как чай.
Хз почему,я не философ",533,9,False,False
8076,dying,21 янв 2015,Твоя одежда будет хорошо смотреться на полу моей спальни,463,5,False,False
8077,dying,21 янв 2015,"Мудак,верни мне мои нервы",482,5,False,False
8078,dying,21 янв 2015,"Обожаю твой запах,он сводит меня с ума",515,7,False,False
8079,dying,21 янв 2015,"Люблю тебя,как персики
Ты такая же сладкая,пушистая и жирная",374,2,False,False
8080,dying,20 янв 2015,"Вы говорите какая я плохая,а мне похуй.",511,4,False,False
8081,dying,20 янв 2015,Заебалась уже каждый вечер в подушку рыдать,537,4,False,False
8082,dying,20 янв 2015,"С каждым днём, я еще больше убеждаюсь что тебе на меня насрать.",622,5,False,False
8083,dying,20 янв 2015,"Я люблю тебя, как Доту2",502,7,False,False
8084,dying,20 янв 2015,"я переживаю за тебя, а ты вечно выебываешься",579,5,False,False
8085,dying,20 янв 2015,я у родителей рукожоп,469,10,False,False
8086,dying,20 янв 2015,"учеба сука отъебись, мы не можем быть вместе",763,10,False,False
8087,dying,20 янв 2015,"Ты подарила мне море любви,а я в него поссал.",451,3,False,False
8088,dying,20 янв 2015,"Я бы полюбил тебя, но ты дала мне в первый день.",386,1,False,False
8089,dying,20 янв 2015,ты красивая и прикольная и умненькая и давай потрахаемся уже блять,509,3,False,False
8090,dying,20 янв 2015,"ты такой нежный, как русский реп",368,4,False,False
8091,dying,20 янв 2015,"Предлагаю тебе пропустить весь этот бред с отношениями/расставаниями, и сразу впасть в депрессию и набрать 10 килограмм.",399,3,False,False
8092,dying,20 янв 2015,"Девушки, не бросайте парней. И так уже слишком много рэперов.",732,10,False,False
8093,dying,20 янв 2015,"Я счастлив,когда ем.",476,7,False,False
8094,dying,20 янв 2015,"Лайк,если утомился седня чет.",813,3,False,False
8095,dying,20 янв 2015,Слезами делу не поможешь.надо бухать.,583,2,False,False
8096,dying,20 янв 2015,"Ты не жирная,а ляжки соприкасаются из - за того,что когда-нибудь ты будешь русалкой.",654,4,False,False
8097,dying,20 янв 2015,"лайк,если ты неуравновенный дибил,который вечно несёт бред",621,5,False,False
8098,dying,20 янв 2015,"Есть я,есть ты,но нас нет",501,4,False,False
8099,dying,20 янв 2015,"Я скучаю,но иди-ка ты нахуй.",593,8,False,False
8100,dying,20 янв 2015,"Пусть тебе будет больно так,как было больно мне.",553,10,False,False
8101,dying,20 янв 2015,"Все так сложно
Я запуталась.",453,6,False,False
8102,dying,20 янв 2015,"Целуй меня,пока лучи не целятся в нас",483,1,False,False
8103,dying,20 янв 2015,"Какая-то хуйня,а не жизнь",557,6,False,False
8104,dying,20 янв 2015,"Жизнь прекрасна,но только не моя",492,3,False,False
8105,dying,20 янв 2015,"утро, ну зачем ты начинаешь, нормально же спали",753,8,False,False
8106,dying,20 янв 2015,"хочу быть дотой, чтобы меня все любили",1046,5,False,False
8107,dying,20 янв 2015,"ничего не добился, зато сам",444,3,False,False
8108,dying,20 янв 2015,Любовь измеряется сердечками в вк.,509,3,False,False
